ID,Title,Keywords,Link,Embedding Dim
234,"Effects of gravitational mechanical unloading in endothelial cells: association between caveolins, inflammation and adhesion molecules","caveolins inflammation adhesion, mechanical unloading endothelial, caveolins inflammation, association caveolins inflammation, unloading endothelial cells, unloading endothelial, cells association caveolins, inflammation adhesion molecules",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3603133/,1536
235,n-3 Polyunsaturated fatty acids supplementation in peripheral artery disease: the OMEGA-PAD trial,"supplementation peripheral artery, fatty acids supplementation, artery disease omega, acids supplementation peripheral, polyunsaturated fatty acids, polyunsaturated fatty, fatty acids, peripheral artery disease",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6462350/,1536
236,Molecular mechanisms underlying the enhanced functions of three-dimensional hepatocyte aggregates,"dimensional hepatocyte aggregates, hepatocyte aggregates, dimensional hepatocyte, functions dimensional hepatocyte, hepatocyte, molecular mechanisms underlying, molecular mechanisms, molecular",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4012541/,1536
237,Spaceflight alters expression of microRNA during T-cell activation,"microrna cell activation, expression microrna cell, expression microrna, microrna cell, alters expression microrna, microrna, cell activation, spaceflight alters expression",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4653058/,1536
238,Spaceflight impairs antigen-specific tolerance induction in vivo and increases inflammatory cytokines.,"spaceflight impairs antigen, spaceflight impairs, spaceflight, vivo increases inflammatory, increases inflammatory cytokines, inflammatory cytokines, impairs antigen specific, increases inflammatory",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6137544/,1536
239,"From cellular mechanotransduction to biologically inspired engineering: 2009 Pritzker Award Lecture, BMES Annual Meeting October 10, 2009.","mechanotransduction biologically inspired, cellular mechanotransduction biologically, cellular mechanotransduction, mechanotransduction biologically, biologically inspired engineering, mechanotransduction, biologically inspired, inspired engineering",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2913424/,1536
240,Crewmember microbiome may influence microbial composition of ISS habitable surfaces,"crewmember microbiome influence, crewmember microbiome, microbial composition iss, microbiome influence microbial, microbial, microbiome, influence microbial, influence microbial composition",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7190111/,1536
241,Sierra Nevada sweep: Metagenomic measurements of bioaerosols vertically distributed across the troposphere.,"metagenomic measurements bioaerosols, measurements bioaerosols, bioaerosols vertically distributed, measurements bioaerosols vertically, nevada sweep metagenomic, bioaerosols, bioaerosols vertically, sweep metagenomic measurements",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7382458/,1536
242,Draft Genome Sequences of Fungi Isolated from the International Space Station during the Microbial Tracking-2 Experiment,"genome sequences fungi, sequences fungi isolated, space station microbial, sequences fungi, station microbial tracking, microbial tracking experiment, microbial tracking, station microbial",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8444978/,1536
243,"Microbial tracking-2, a metagenomics analysis of bacteria and fungi onboard the International Space Station.","microbial tracking metagenomics, metagenomics analysis bacteria, microbial tracking, tracking metagenomics analysis, tracking metagenomics, bacteria fungi onboard, metagenomics, metagenomics analysis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9241228/,1536
244,Detection of Target Genes for Drug Repurposing to Treat Skeletal Muscle Atrophy in Mice Flown in Spaceflight,"muscle atrophy mice, atrophy mice flown, skeletal muscle atrophy, target genes drug, muscle atrophy, atrophy mice, mice flown spaceflight, treat skeletal muscle",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8953707/,1536
245,Release of CD36-associated cell-free mitochondrial DNA and RNA as a hallmark of space environment response,"cell free mitochondrial, cd36 associated cell, mitochondrial dna rna, free mitochondrial dna, mitochondrial dna, free mitochondrial, mitochondrial, associated cell free",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166646/,1536
246,Increasing the number of unloading/reambulation cycles does not adversely impac body composition and lumbar bone mineral density but reduces tissue sensitivity,"body composition lumbar, lumbar bone mineral, reambulation cycles does, unloading reambulation cycles, reambulation cycles, composition lumbar bone, bone mineral density, lumbar bone",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3747666/,1536
247,Bone shaft bending strength index is unaffected by exercise and unloading in mice,"bone shaft bending, exercise unloading mice, shaft bending strength, bending strength index, bending strength, bone shaft, strength index unaffected, shaft bending",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4337661/,1536
248,Focal enhancement of the skeleton to exercise correlates to mesenchymal stem cell responsivity rather than peak external forces.,"stem cell responsivity, exercise correlates mesenchymal, correlates mesenchymal stem, mesenchymal stem cell, skeleton exercise correlates, skeleton exercise, enhancement skeleton exercise, cell responsivity peak",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4631774/,1536
249,"Cytoskeletal configuration modulates mechanically induced changes in mesenchymal stem cell osteogenesis, morphology, and stiffness.","stem cell osteogenesis, osteogenesis morphology stiffness, cell osteogenesis morphology, mesenchymal stem cell, cell osteogenesis, osteogenesis morphology, cytoskeletal configuration modulates, changes mesenchymal stem",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5052530/,1536
250,Genetic and tissue level muscle-bone interactions during unloading and reambulation.,"bone interactions unloading, muscle bone interactions, level muscle bone, muscle bone, bone interactions, unloading reambulation, tissue level muscle, reambulation",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5114340/,1536
251,Osteocyte apoptosis caused by hindlimb unloading is required to trigger osteocyte RANKL production and subsequent resorption of cortical and trabecular bone in mice femurs.,"osteocyte apoptosis, osteocyte apoptosis caused, osteocyte rankl production, osteocyte rankl, osteocyte, trabecular bone mice, trigger osteocyte, bone mice femurs",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5488280/,1536
252,Differential Single Cell Responses of Embryonic Stem Cells Versus Embryoid Bodies to Gravity Mechanostimulation,"embryoid bodies gravity, bodies gravity mechanostimulation, gravity mechanostimulation, embryonic stem cells, responses embryonic stem, cell responses embryonic, cells versus embryoid, stem cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9293686/,1536
253,Macrophages inhibit Aspergillus fumigatus germination and neutrophil-mediated fungal killing.,"macrophages inhibit aspergillus, neutrophil mediated fungal, inhibit aspergillus fumigatus, inhibit aspergillus, mediated fungal killing, macrophages inhibit, aspergillus fumigatus germination, fungal killing",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6091969/,1536
254,Contributions of spore secondary metabolites to UV-C protection and virulence vary in different Aspergillus fumigatus strains,"aspergillus fumigatus strains, different aspergillus fumigatus, aspergillus fumigatus, different aspergillus, aspergillus, vary different aspergillus, uv protection virulence, spore secondary metabolites",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7029147/,1536
255,Regulation of hemocytes in Drosophila requires dappled cytochrome b5.,"regulation hemocytes drosophila, hemocytes drosophila requires, hemocytes drosophila, regulation hemocytes, cytochrome b5, dappled cytochrome b5, hemocytes, drosophila requires dappled",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3092937/,1536
256,A novel phototropic response to red light is revealed in microgravity.,"light revealed microgravity, phototropic response red, novel phototropic response, revealed microgravity, phototropic response, red light revealed, microgravity, response red light",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748516/,1536
257,Plant cell proliferation and growth are altered by microgravity conditions in spaceflight.,"growth altered microgravity, microgravity conditions spaceflight, plant cell proliferation, microgravity, altered microgravity, altered microgravity conditions, plant cell, microgravity conditions",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9287483/,1536
258,Phototropism of Arabidopsis thaliana in microgravity and fractional gravity on the International Space Station.,"arabidopsis thaliana microgravity, phototropism arabidopsis thaliana, phototropism arabidopsis, thaliana microgravity fractional, thaliana microgravity, arabidopsis thaliana, arabidopsis, microgravity fractional gravity",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748516/,1536
259,Light and gravity signals synergize in modulating plant development,"modulating plant development, plant development, synergize modulating plant, gravity signals synergize, light gravity signals, light gravity, modulating plant, signals synergize modulating",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4211383/,1536
260,A novel blue-light phototropic response is revealed in roots of Arabidopsis thaliana in microgravity.,"arabidopsis thaliana microgravity, roots arabidopsis, roots arabidopsis thaliana, revealed roots arabidopsis, blue light phototropic, light phototropic response, arabidopsis, arabidopsis thaliana",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748516/,1536
261,Comparative transcriptomics indicate changes in cell wall organization and stress response in seedlings during spaceflight,"stress response seedlings, response seedlings spaceflight, seedlings spaceflight, response seedlings, transcriptomics indicate changes, transcriptomics indicate, transcriptomics, seedlings",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5821596/,1536
262,RNAseq analysis of the response of Arabidopsis thaliana to fractional gravity under blue-light stimulation during spaceflight,"analysis response arabidopsis, response arabidopsis, arabidopsis thaliana fractional, gravity blue light, fractional gravity blue, response arabidopsis thaliana, light stimulation spaceflight, thaliana fractional gravity",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6889863/,1536
263,Comparison of Microgravity Analogs to Spaceflight in Studies of Plant Growth and Development,"microgravity analogs spaceflight, microgravity, spaceflight studies plant, microgravity analogs, comparison microgravity analogs, comparison microgravity, plant growth development, analogs spaceflight studies",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6908503/,1536
264,The importance of Earth reference controls in spaceflight-omics research: Characterization of nucleolin mutants from the Seedling Growth experiments,"nucleolin mutants seedling, nucleolin mutants, characterization nucleolin mutants, research characterization nucleolin, characterization nucleolin, nucleolin, mutants seedling growth, mutants seedling",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7607443/,1536
265,Conducting plant experiments in space and on the Moon,"conducting plant experiments, plant experiments space, experiments space moon, plant experiments, experiments space, conducting plant, space moon, experiments",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10764921/,1536
266,Red light enhances plant adaptation to spaceflight and Mars g-levels.,"light enhances plant, red light enhances, plant adaptation spaceflight, adaptation spaceflight mars, enhances plant adaptation, red light, mars levels, spaceflight mars",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9605285/,1536
267,EUK-134 ameliorates nNOSµ translocation and skeletal muscle fiber atrophy during short-term mechanical unloading.,"muscle fiber atrophy, euk 134 ameliorates, skeletal muscle fiber, muscle fiber, translocation skeletal muscle, skeletal muscle, fiber atrophy, euk 134",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3962621/,1536
